pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,estimated_slg_using_speedangle,delta_pitcher_run_exp,hyper_speed,home_score_diff,bat_score_diff,home_win_exp,bat_win_exp,age_pit_legacy,age_bat_legacy,age_pit,age_bat,n_thruorder_pitcher,n_priorpa_thisgame_player_at_bat,pitcher_days_since_prev_game,batter_days_since_prev_game,pitcher_days_until_next_game,batter_days_until_next_game,api_break_z_with_gravity,api_break_x_arm,api_break_x_batter_in,arm_angle,attack_angle,attack_direction,swing_path_tilt,intercept_ball_minus_batter_pos_x_inches,intercept_ball_minus_batter_pos_y_inches
CU,2025-04-28,76.3,-2.14,6.06,"Sugano, Tomoyuki",663757,608372,,ball,,,,,11.0,"Trent Grisham grounds out softly, pitcher Tomoyuki Sugano to first baseman Ryan Mountcastle.",R,L,R,BAL,NYY,B,,,1,1,2025,0.81,-1.23,-1.21,3.24,,,,0,1,Top,,,,,,,0.5010770164186471,-111.0719241820132,3.2953524467308255,6.612094836539345,20.104844178903992,-43.132310425474266,3.59,1.59,,,,76.1,2645.0,6.2,778140,668939,663624,702616,602104,683002,657656,656775,677008,54.34,,,,,,,,1,3,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,43.0,0.0,0.054,,,,-0.054,,0,0,0.5,0.5,35,28,36,29,1,0,5.0,1.0,5.0,1.0,5.14,-0.81,0.81,54.3,,,,,
CU,2025-04-28,77.3,-2.25,6.06,"Sugano, Tomoyuki",663757,608372,,ball,,,,,13.0,"Trent Grisham grounds out softly, pitcher Tomoyuki Sugano to first baseman Ryan Mountcastle.",R,L,R,BAL,NYY,B,,,0,1,2025,0.89,-1.28,-1.46,2.51,,,,0,1,Top,,,,,,,0.0624838110774459,-112.57134193884546,1.713648820354093,7.533266084612029,21.215737246002796,-43.56300908452829,3.75,1.54,,,,77.0,2688.0,6.2,778140,668939,663624,702616,602104,683002,657656,656775,677008,54.35,,,,,,,,1,2,Curveball,0,0,0,0,0,0,0,0,Standard,Standard,45.0,0.0,0.031,,,,-0.031,,0,0,0.5,0.5,35,28,36,29,1,0,5.0,1.0,5.0,1.0,5.1,-0.89,0.89,44.0,,,,,
FF,2025-04-28,92.1,-2.28,5.96,"Sugano, Tomoyuki",663757,608372,,called_strike,,,,,1.0,"Trent Grisham grounds out softly, pitcher Tomoyuki Sugano to first baseman Ryan Mountcastle.",R,L,R,BAL,NYY,S,,,0,0,2025,-0.28,1.28,-0.29,3.38,,,,0,1,Top,,,,,,,5.649228865422601,-134.0964455953464,-3.509728630249742,-4.563226122406042,27.843785938759865,-16.18768931473202,3.76,1.58,,,,92.3,2440.0,6.3,778140,668939,663624,702616,602104,683002,657656,656775,677008,54.2,,,,,,,,1,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,199.0,0.0,-0.04,,,,0.04,,0,0,0.5,0.5,35,28,36,29,1,0,5.0,1.0,5.0,1.0,1.4,0.28,-0.28,39.3,,,,,
ST,2025-04-23,82.1,-2.41,6.0,"Sugano, Tomoyuki",696285,608372,field_out,hit_into_play,,,,,5.0,Jacob Young flies out to right fielder Tyler O'Neill.,R,R,R,WSH,BAL,X,9.0,fly_ball,0,1,2025,1.18,0.31,-0.17,2.35,,,,2,7,Bot,212.12,113.46,,,,,2.791245277484213,-119.64098352775947,-2.34739271039387,10.847020792374884,22.52758830411841,-28.918591035126617,3.19,1.44,300.0,89.2,29.0,82.2,2610.0,6.2,778204,668939,663624,702616,602104,683002,677008,656775,641933,54.27,0.06,0.079,0.0,1.0,0.0,0.0,3.0,59,2,Sweeper,3,2,3,2,2,3,3,2,Standard,Standard,53.0,-0.009,-0.217,73.3,6.7,0.129,0.217,89.2,1,1,0.762,0.762,35,25,36,26,3,2,6.0,1.0,5.0,2.0,3.05,-1.18,-1.18,41.2,-4.630420887901036,10.01261567023256,33.971284373382886,37.98707658071863,25.49594677068699
SI,2025-04-23,91.6,-2.24,6.01,"Sugano, Tomoyuki",696285,608372,,foul_bunt,,,,,3.0,Jacob Young flies out to right fielder Tyler O'Neill.,R,R,R,WSH,BAL,S,,,0,0,2025,-1.14,1.09,0.51,2.7,,,,2,7,Bot,,,,,,,9.431888834973869,-133.05858808398054,-4.857866784872838,-15.562525963928456,27.392596628546773,-18.391466258215942,3.19,1.44,2.0,,,91.9,2291.0,6.5,778204,668939,663624,702616,602104,683002,677008,656775,641933,54.03,,,,,,,,59,1,Sinker,3,2,3,2,2,3,3,2,Standard,Standard,203.0,0.0,-0.045,5.1,1.6,,0.045,88.0,1,1,0.762,0.762,35,25,36,26,3,2,6.0,1.0,5.0,2.0,1.63,1.14,1.14,43.5,1.0747430667666729,159.33296791411584,60.65742261687181,44.98473523274661,33.98008274184934
FS,2025-04-23,87.7,-2.37,5.92,"Sugano, Tomoyuki",677588,608372,field_out,hit_into_play,,,,,13.0,"José Tena grounds out, second baseman Jackson Holliday to first baseman Ryan Mountcastle.",R,L,R,WSH,BAL,X,4.0,ground_ball,2,1,2025,-1.41,0.77,-0.47,1.4,,,,1,7,Bot,141.44,139.28,,,,,7.54019198902404,-127.32759163823044,-6.37847369613408,-16.88702042777692,27.057979493176365,-22.615827643883065,3.37,1.59,101.0,73.7,10.0,87.8,1942.0,6.5,778204,668939,663624,702616,602104,683002,677008,656775,641933,53.97,0.314,0.307,0.0,1.0,0.0,0.0,2.0,58,4,Split-Finger,3,2,3,2,2,3,3,2,Standard,Standard,216.0,-0.014,-0.302,74.0,7.5,0.364,0.302,88.0,1,1,0.776,0.776,35,24,36,24,3,2,6.0,1.0,5.0,2.0,2.21,1.41,-1.41,41.5,10.240655067223187,-3.3333112087993575,41.140457232176175,39.77580870493052,36.820343781844464
FF,2025-04-23,91.8,-2.45,5.99,"Sugano, Tomoyuki",677588,608372,,ball,,,,,11.0,"José Tena grounds out, second baseman Jackson Holliday to first baseman Ryan Mountcastle.",R,L,R,WSH,BAL,B,,,1,1,2025,-0.52,1.35,-0.45,3.8,,,,1,7,Bot,,,,,,,6.196324082338153,-133.5081479569202,-2.576690106807916,-7.638954493348566,30.05110984302111,-15.716296616765998,3.44,1.69,,,,91.8,2435.0,6.4,778204,668939,663624,702616,602104,683002,677008,656775,641933,54.06,,,,,,,,58,3,4-Seam Fastball,3,2,3,2,2,3,3,2,Standard,Standard,205.0,0.0,0.055,,,,-0.055,,1,1,0.776,0.776,35,24,36,24,3,2,6.0,1.0,5.0,2.0,1.37,0.52,-0.52,41.0,,,,,
CU,2025-04-23,78.8,-2.2,6.1,"Sugano, Tomoyuki",677588,608372,,called_strike,,,,,7.0,"José Tena grounds out, second baseman Jackson Holliday to first baseman Ryan Mountcastle.",R,L,R,WSH,BAL,S,,,1,0,2025,0.53,-1.04,-0.65,1.92,,,,1,7,Bot,,,,,,,2.3919886712064855,-114.69410487614633,-0.31393726317178,4.175242398362424,22.21468974727334,-41.46431417487773,3.43,1.62,,,,78.5,2772.0,6.2,778204,668939,663624,702616,602104,683002,677008,656775,641933,54.3,,,,,,,,58,2,Curveball,3,2,3,2,2,3,3,2,Standard,Standard,51.0,0.0,-0.05,,,,0.05,,1,1,0.776,0.776,35,24,36,24,3,2,6.0,1.0,5.0,2.0,4.72,-0.53,0.53,44.8,,,,,
CU,2025-04-23,77.4,-2.21,6.06,"Sugano, Tomoyuki",677588,608372,,ball,,,,,14.0,"José Tena grounds out, second baseman Jackson Holliday to first baseman Ryan Mountcastle.",R,L,R,WSH,BAL,B,,,0,0,2025,0.86,-1.07,0.1,0.63,,,,1,7,Bot,,,,,,,3.3566120645062227,-112.73259324663664,-2.6664947771005165,6.620164096331441,21.709961992180016,-40.97992402356165,3.38,1.57,,,,77.1,2768.0,6.2,778204,668939,663624,702616,602104,683002,677008,656775,641933,54.31,,,,,,,,58,1,Curveball,3,2,3,2,2,3,3,2,Standard,Standard,44.0,0.0,0.04,,,,-0.04,,1,1,0.776,0.776,35,24,36,24,3,2,6.0,1.0,5.0,2.0,4.89,-0.86,0.86,44.4,,,,,
ST,2025-04-23,83.2,-2.3,6.03,"Sugano, Tomoyuki",686611,608372,field_out,hit_into_play,,,,,3.0,Dylan Crews grounds out softly to first baseman Ryan Mountcastle.,R,R,R,WSH,BAL,X,3.0,ground_ball,1,1,2025,1.07,0.59,0.59,3.04,,,,0,7,Bot,147.8,182.17,,,,,4.527061180656378,-121.15240491618846,-1.5541471038840458,9.686622291747728,23.585378450875492,-26.256831662870695,3.07,1.34,3.0,54.3,-42.0,83.2,2639.0,6.2,778204,668939,663624,702616,602104,683002,677008,656775,641933,54.26,0.129,0.137,0.0,1.0,0.0,0.0,1.0,57,3,Sweeper,3,2,3,2,2,3,3,2,Standard,Standard,51.0,-0.018,-0.253,48.1,5.9,0.129,0.253,88.0,1,1,0.794,0.794,35,23,36,23,3,2,6.0,1.0,5.0,1.0,2.7,-1.07,-1.07,41.5,-13.474814081234037,25.067218922992343,17.906730286873547,43.092167178214424,14.01156833162213
FS,2025-04-23,87.5,-2.28,6.01,"Sugano, Tomoyuki",686611,608372,,swinging_strike,,,,,13.0,Dylan Crews grounds out softly to first baseman Ryan Mountcastle.,R,R,R,WSH,BAL,S,,,1,0,2025,-1.11,0.87,-0.1,0.99,,,,0,7,Bot,,,,,,,7.568654869830005,-127.07896109176706,-7.73813123625548,-13.608474062310991,26.59247690974787,-21.289857928031463,3.07,1.34,,,,87.5,1981.0,6.5,778204,668939,663624,702616,602104,683002,677008,656775,641933,54.02,,,,,,,,57,2,Split-Finger,3,2,3,2,2,3,3,2,Standard,Standard,216.0,0.0,-0.049,74.5,8.7,,0.049,,1,1,0.794,0.794,35,23,36,23,3,2,6.0,1.0,5.0,1.0,2.12,1.11,1.11,43.7,28.35761116276812,-37.82176386917067,33.45082850824304,33.4990706189051,52.159424050935016
SI,2025-04-23,91.2,-2.57,5.84,"Sugano, Tomoyuki",686611,608372,,ball,,,,,11.0,Dylan Crews grounds out softly to first baseman Ryan Mountcastle.,R,R,R,WSH,BAL,B,,,0,0,2025,-1.28,1.01,-1.64,2.43,,,,0,7,Bot,,,,,,,5.0791907412732735,-132.6001577355181,-4.8156856115889255,-16.154672122688126,29.54634384169972,-19.475299481135057,3.3,1.41,,,,91.3,2270.0,6.5,778204,668939,663624,702616,602104,683002,677008,656775,641933,54.03,,,,,,,,57,1,Sinker,3,2,3,2,2,3,3,2,Standard,Standard,212.0,0.0,0.04,,,,-0.04,,1,1,0.794,0.794,35,23,36,23,3,2,6.0,1.0,5.0,1.0,1.75,1.28,1.28,37.0,,,,,
FC,2025-04-23,88.7,-2.45,6.0,"Sugano, Tomoyuki",605137,608372,field_out,hit_into_play,,,,,5.0,Josh Bell lines out to first baseman Ryan O'Hearn.,R,L,R,WSH,BAL,X,3.0,line_drive,2,2,2025,0.18,0.28,-0.04,2.64,,,671277.0,2,6,Bot,150.8,175.5,,,,,5.517372981036438,-129.0596806812068,-2.767756970375591,0.8376857259441401,26.435178382805407,-28.628271271354627,3.78,1.81,90.0,107.0,4.0,88.7,2420.0,6.2,778204,668939,656811,702616,602104,683002,677008,656775,641933,54.26,0.609,0.59,0.0,1.0,0.0,0.0,4.0,50,7,Cutter,3,1,3,1,1,3,3,1,Infield shade,Standard,175.0,-0.014,-0.219,74.3,8.4,0.713,0.219,107.0,2,2,0.838,0.838,35,32,36,33,3,2,6.0,1.0,5.0,1.0,2.61,-0.18,0.18,40.3,20.874152666883212,-11.07364180697875,34.07267344410523,32.296803043213856,38.13751985441001
FS,2025-04-23,88.6,-2.2,6.01,"Sugano, Tomoyuki",605137,608372,,foul,,,,,13.0,Josh Bell lines out to first baseman Ryan O'Hearn.,R,L,R,WSH,BAL,S,,,2,2,2025,-1.07,0.68,-0.44,1.48,,,671277.0,2,6,Bot,,,,,,,6.533744487913698,-128.73739219842545,-6.40098553980736,-13.221473714393312,26.96876934023714,-23.41118334174838,3.78,1.81,12.0,71.0,-6.0,88.6,1681.0,6.4,778204,668939,656811,702616,602104,683002,677008,656775,641933,54.12,,,,,,,,50,6,Split-Finger,3,1,3,1,1,3,3,1,Infield shade,Standard,212.0,0.0,0.0,73.0,8.9,,0.0,88.0,2,2,0.838,0.838,35,32,36,33,3,2,6.0,1.0,5.0,1.0,2.23,1.07,-1.07,45.9,16.91817311469946,-16.585913667012996,42.875032669721094,37.11061580751209,36.36580269522453
FS,2025-04-23,87.9,-2.36,6.04,"Sugano, Tomoyuki",605137,608372,,ball,,,,,13.0,Josh Bell lines out to first baseman Ryan O'Hearn.,R,L,R,WSH,BAL,B,,,1,2,2025,-0.75,0.76,-1.8,2.48,,,671277.0,2,6,Bot,,,,,,,2.9298052872204736,-127.92978018159992,-4.0935672966555945,-8.867529008219975,26.84477798742212,-23.154115838621394,3.78,1.66,,,,88.0,1501.0,6.4,778204,668939,656811,702616,602104,683002,677008,656775,641933,54.14,,,,,,,,50,5,Split-Finger,3,1,3,1,1,3,3,1,Infield shade,Standard,216.0,0.0,0.037,,,,-0.037,,2,2,0.838,0.838,35,32,36,33,3,2,6.0,1.0,5.0,1.0,2.19,0.75,-0.75,43.2,,,,,
FF,2025-04-23,94.2,-2.31,5.96,"Sugano, Tomoyuki",605137,608372,,foul,,,,,6.0,Josh Bell lines out to first baseman Ryan O'Hearn.,R,L,R,WSH,BAL,S,,,1,2,2025,-0.7,1.37,0.78,2.62,,,671277.0,2,6,Bot,,,,,,,9.552809643898232,-136.85621256328125,-5.999217034204849,-10.865591012837273,30.19353170446919,-13.800379842816316,3.78,1.81,117.0,78.0,8.0,94.2,2394.0,6.4,778204,668939,656811,702616,602104,683002,677008,656775,641933,54.11,,,,,,,,50,4,4-Seam Fastball,3,1,3,1,1,3,3,1,Infield shade,Standard,212.0,0.0,0.0,32.5,5.4,,0.0,88.0,2,2,0.838,0.838,35,32,36,33,3,2,6.0,1.0,5.0,1.0,1.21,0.7,-0.7,42.2,-27.228530182939068,43.725824098468955,40.35481463350767,21.744464105188875,1.3018874861791216
FS,2025-04-23,85.5,-2.42,6.05,"Sugano, Tomoyuki",605137,608372,,ball,,,,,13.0,Josh Bell lines out to first baseman Ryan O'Hearn.,R,L,R,WSH,BAL,B,,,0,2,2025,-1.14,0.66,-2.16,1.58,,,671277.0,2,6,Bot,,,,,,,2.905432991807444,-124.4799492218154,-5.597140487059881,-12.484654781007562,23.26784821042416,-24.4577413292553,3.71,1.61,,,,85.6,1642.0,6.2,778204,668939,656811,702616,602104,683002,677008,656775,641933,54.3,,,,,,,,50,3,Split-Finger,3,1,3,1,1,3,3,1,Infield shade,Standard,213.0,0.0,0.008,,,,-0.008,,2,2,0.838,0.838,35,32,36,33,3,2,6.0,1.0,5.0,1.0,2.44,1.14,-1.14,42.0,,,,,
FS,2025-04-23,87.8,-2.42,6.04,"Sugano, Tomoyuki",605137,608372,,foul,,,,,11.0,Josh Bell lines out to first baseman Ryan O'Hearn.,R,L,R,WSH,BAL,S,,,0,1,2025,-1.13,0.94,-1.04,2.82,,,671277.0,2,6,Bot,,,,,,,5.689216953263243,-127.76443952914882,-3.638213754627963,-13.554522150556656,25.83721288544587,-21.33962142934439,3.78,1.81,194.0,70.1,40.0,88.2,1646.0,6.5,778204,668939,656811,702616,602104,683002,677008,656775,641933,54.03,,,,,,,,50,2,Split-Finger,3,1,3,1,1,3,3,1,Infield shade,Standard,212.0,0.0,-0.056,69.0,7.7,,0.056,88.0,2,2,0.838,0.838,35,32,36,33,3,2,6.0,1.0,5.0,1.0,2.01,1.13,-1.13,42.2,-1.5264331321927769,12.636844991047438,30.39241473680542,45.40700867648435,15.205859700812304
FC,2025-04-23,89.4,-2.38,5.98,"Sugano, Tomoyuki",605137,608372,,foul,,,,,6.0,Josh Bell lines out to first baseman Ryan O'Hearn.,R,L,R,WSH,BAL,S,,,0,0,2025,0.21,0.44,0.66,2.98,,,671277.0,2,6,Bot,,,,,,,7.033566727951083,-129.9499291683794,-2.284832964978964,0.8674647424059377,28.67298383956201,-26.89721627678579,3.78,1.81,46.0,96.0,-1.0,89.2,2619.0,6.3,778204,668939,656811,702616,602104,683002,677008,656775,641933,54.17,,,,,,,,50,1,Cutter,3,1,3,1,1,3,3,1,Infield shade,Standard,194.0,0.0,-0.043,69.0,7.7,,0.043,96.0,2,2,0.838,0.838,35,32,36,33,3,2,6.0,1.0,5.0,1.0,2.43,-0.21,0.21,42.5,18.8472336113185,-12.333174346827796,35.18011352593434,24.032379118471855,32.514597059678
FS,2025-04-23,86.8,-2.32,5.97,"Sugano, Tomoyuki",660688,608372,field_out,hit_into_play,,,,,8.0,Keibert Ruiz flies out to center fielder Cedric Mullins.,R,L,R,WSH,BAL,X,8.0,fly_ball,1,1,2025,-1.15,0.68,0.16,1.92,,,671277.0,1,6,Bot,145.98,52.72,,,,,8.288805275548732,-126.1291335489067,-4.891456475153076,-13.919720786829425,25.077030858487724,-24.089077085475875,3.36,1.57,365.0,98.3,31.0,87.0,1636.0,6.4,778204,668939,656811,702616,602104,683002,677008,656775,641933,54.06,0.343,0.611,0.0,1.0,0.0,0.0,5.0,49,3,Split-Finger,3,1,3,1,1,3,3,1,Infield shade,Standard,217.0,-0.015,-0.237,68.2,7.0,1.174,0.237,98.3,2,2,0.853,0.853,35,26,36,27,3,2,6.0,1.0,5.0,1.0,2.35,1.15,-1.15,42.8,9.003677361083524,-11.61865288327476,41.12856668913291,31.266348369893063,37.59328690811184
FS,2025-04-23,87.2,-2.26,6.04,"Sugano, Tomoyuki",660688,608372,,ball,,,,,13.0,Keibert Ruiz flies out to center fielder Cedric Mullins.,R,L,R,WSH,BAL,B,,,0,1,2025,-1.07,0.35,-0.95,1.28,,,671277.0,1,6,Bot,,,,,,,5.334288064168322,-126.8029856135256,-5.98992315044185,-12.604856586040125,25.697797602751116,-27.400794815557056,3.53,1.47,,,,87.2,1577.0,6.3,778204,668939,656811,702616,602104,683002,677008,656775,641933,54.18,,,,,,,,49,2,Split-Finger,3,1,3,1,1,3,3,1,Infield shade,Standard,213.0,0.0,0.02,,,,-0.02,,2,2,0.853,0.853,35,26,36,27,3,2,6.0,1.0,5.0,1.0,2.65,1.07,-1.07,44.9,,,,,
SI,2025-04-23,93.2,-2.43,5.9,"Sugano, Tomoyuki",660688,608372,,called_strike,,,,,9.0,Keibert Ruiz flies out to center fielder Cedric Mullins.,R,L,R,WSH,BAL,S,,,0,0,2025,-1.38,0.86,0.54,1.87,,,671277.0,1,6,Bot,,,,,,,10.636305158665868,-135.14506295703774,-6.446070347488272,-19.228009872705847,30.175151447496624,-20.3451151252451,3.58,1.52,,,,93.0,2374.0,6.4,778204,668939,656811,702616,602104,683002,677008,656775,641933,54.06,,,,,,,,49,1,Sinker,3,1,3,1,1,3,3,1,Infield shade,Standard,215.0,0.0,-0.04,,,,0.04,,2,2,0.853,0.853,35,26,36,27,3,2,6.0,1.0,5.0,1.0,1.79,1.38,-1.38,38.6,,,,,
FS,2025-04-23,87.8,-2.43,5.98,"Sugano, Tomoyuki",671277,608372,force_out,hit_into_play,,,,,7.0,"Luis García Jr. grounds into a force out, first baseman Ryan O'Hearn to shortstop Gunnar Henderson. Nathaniel Lowe out at 2nd. Luis García Jr. to 1st.",R,L,R,WSH,BAL,X,3.0,ground_ball,2,1,2025,-1.18,0.73,-0.44,1.65,,,663993.0,0,6,Bot,152.83,169.92,,,,,7.268451960244208,-127.55349734443716,-5.822308924063331,-14.417717150804725,26.72881772538795,-23.202518277367588,3.44,1.64,5.0,84.8,-18.0,87.6,1815.0,6.3,778204,668939,656811,702616,602104,683002,677008,656775,641933,54.2,0.074,0.065,0.0,1.0,0.0,0.0,2.0,48,4,Split-Finger,3,1,3,1,1,3,3,1,Standard,Standard,219.0,-0.018,-0.379,75.2,8.2,0.082,0.379,88.0,2,2,0.871,0.871,35,25,36,25,3,2,6.0,1.0,5.0,1.0,2.24,1.18,-1.18,41.7,16.908564893245366,-11.481433448899113,35.310084018209544,39.88250229322847,36.35084081786249
FC,2025-04-23,87.5,-2.47,6.01,"Sugano, Tomoyuki",671277,608372,,ball,,,,,13.0,"Luis García Jr. grounds into a force out, first baseman Ryan O'Hearn to shortstop Gunnar Henderson. Nathaniel Lowe out at 2nd. Luis García Jr. to 1st.",R,L,R,WSH,BAL,B,,,1,1,2025,0.02,0.42,-1.35,1.74,,,663993.0,0,6,Bot,,,,,,,2.691850516103925,-127.46914866259888,-5.080877367125484,-0.3430376147091633,24.684222443261437,-26.766950989374656,3.45,1.58,,,,87.9,2546.0,6.3,778204,668939,656811,702616,602104,683002,677008,656775,641933,54.17,,,,,,,,48,3,Cutter,3,1,3,1,1,3,3,1,Standard,Standard,178.0,0.0,0.045,,,,-0.045,,2,2,0.871,0.871,35,25,36,25,3,2,6.0,1.0,5.0,1.0,2.53,-0.02,0.02,45.3,,,,,
FS,2025-04-23,87.6,-2.28,6.07,"Sugano, Tomoyuki",671277,608372,,foul,,,,,7.0,"Luis García Jr. grounds into a force out, first baseman Ryan O'Hearn to shortstop Gunnar Henderson. Nathaniel Lowe out at 2nd. Luis García Jr. to 1st.",R,L,R,WSH,BAL,S,,,1,0,2025,-1.32,0.91,-0.39,2.16,,,663993.0,0,6,Bot,,,,,,,7.285485757447248,-127.28480666302788,-5.200024947372748,-15.79551617531078,25.02446714186977,-21.420229879510565,3.44,1.64,196.0,78.3,61.0,87.7,1729.0,6.3,778204,668939,656811,702616,602104,683002,677008,656775,641933,54.16,,,,,,,,48,2,Split-Finger,3,1,3,1,1,3,3,1,Standard,Standard,209.0,0.0,-0.046,75.7,7.6,,0.046,88.0,2,2,0.871,0.871,35,25,36,25,3,2,6.0,1.0,5.0,1.0,2.06,1.32,-1.32,44.1,10.71252376550508,5.809768206329818,32.81122166552564,42.48139796377776,28.534425764653307
FS,2025-04-23,87.2,-2.36,5.97,"Sugano, Tomoyuki",671277,608372,,ball,,,,,9.0,"Luis García Jr. grounds into a force out, first baseman Ryan O'Hearn to shortstop Gunnar Henderson. Nathaniel Lowe out at 2nd. Luis García Jr. to 1st.",R,L,R,WSH,BAL,B,,,0,0,2025,-1.23,0.85,0.51,1.62,,,663993.0,0,6,Bot,,,,,,,9.430321701941166,-126.57597604620044,-6.086775754833229,-15.04307457720184,24.10694279369684,-21.94442551897264,3.52,1.69,,,,87.6,1696.0,6.5,778204,668939,656811,702616,602104,683002,677008,656775,641933,53.98,,,,,,,,48,1,Split-Finger,3,1,3,1,1,3,3,1,Standard,Standard,215.0,0.0,0.039,,,,-0.039,,2,2,0.871,0.871,35,25,36,25,3,2,6.0,1.0,5.0,1.0,2.14,1.23,-1.23,42.3,,,,,
FS,2025-04-23,88.6,-2.29,6.05,"Sugano, Tomoyuki",663993,608372,single,hit_into_play,,,,,4.0,"Nathaniel Lowe singles on a ground ball to right fielder Tyler O'Neill, deflected by second baseman Jackson Holliday.",R,L,R,WSH,BAL,X,4.0,ground_ball,3,2,2025,-1.24,0.78,-0.41,2.33,,,,0,6,Bot,164.84,135.74,,,,,7.173933086717048,-128.86305537860173,-4.646574769446111,-15.304128550592589,27.153084995362537,-22.730872945269617,3.51,1.56,125.0,93.7,9.0,88.7,1659.0,6.4,778204,668939,656811,702616,602104,683002,677008,656775,641933,54.11,0.646,0.617,0.9,1.0,1.0,0.0,4.0,47,8,Split-Finger,3,1,3,1,1,3,3,1,Standard,Standard,217.0,0.019,0.351,76.3,7.9,0.757,-0.351,93.7,2,2,0.852,0.852,35,29,36,30,3,2,6.0,1.0,5.0,1.0,2.13,1.24,-1.24,43.2,15.883344266045274,-3.2176783883699156,30.20030371607369,43.579653271318975,37.95550806423618
FC,2025-04-23,88.2,-2.4,5.97,"Sugano, Tomoyuki",663993,608372,,foul,,,,,14.0,"Nathaniel Lowe singles on a ground ball to right fielder Tyler O'Neill, deflected by second baseman Jackson Holliday.",R,L,R,WSH,BAL,S,,,3,2,2025,0.08,0.38,0.28,1.26,,,,0,6,Bot,,,,,,,6.386316792914414,-128.2861438083541,-6.18455519232731,-0.4161365714495236,25.566557946991505,-26.874466597263652,3.51,1.56,30.0,22.0,44.0,88.6,2465.0,6.5,778204,668939,656811,702616,602104,683002,677008,656775,641933,54.03,,,,,,,,47,7,Cutter,3,1,3,1,1,3,3,1,Standard,Standard,186.0,0.0,0.0,75.6,8.3,,0.0,88.0,2,2,0.852,0.852,35,29,36,30,3,2,6.0,1.0,5.0,1.0,2.54,-0.08,0.08,39.3,19.022578266796916,-15.853475092046851,39.1413688689974,36.16985360264011,41.58328836368485
FC,2025-04-23,87.2,-2.22,6.07,"Sugano, Tomoyuki",663993,608372,,ball,,,,,14.0,"Nathaniel Lowe singles on a ground ball to right fielder Tyler O'Neill, deflected by second baseman Jackson Holliday.",R,L,R,WSH,BAL,B,,,2,2,2025,0.28,0.34,2.01,1.23,,,,0,6,Bot,,,,,,,9.58661864596257,-126.60982371257694,-6.2253596385678875,1.290562046162035,23.092900465529382,-27.462387441685383,3.54,1.47,,,,87.6,2516.0,6.4,778204,668939,656811,702616,602104,683002,677008,656775,641933,54.1,,,,,,,,47,6,Cutter,3,1,3,1,1,3,3,1,Standard,Standard,164.0,0.0,0.116,,,,-0.116,,2,2,0.852,0.852,35,29,36,30,3,2,6.0,1.0,5.0,1.0,2.64,-0.28,0.28,41.8,,,,,
FS,2025-04-23,88.0,-2.2,6.06,"Sugano, Tomoyuki",663993,608372,,foul,,,,,7.0,"Nathaniel Lowe singles on a ground ball to right fielder Tyler O'Neill, deflected by second baseman Jackson Holliday.",R,L,R,WSH,BAL,S,,,2,2,2025,-0.97,1.04,-0.7,1.58,,,,0,6,Bot,,,,,,,5.64875980893209,-127.97816826251942,-6.942251266280384,-11.77005403875866,24.904603136078332,-19.51183818354256,3.51,1.56,1.0,63.3,-50.0,88.4,1585.0,6.4,778204,668939,656811,702616,602104,683002,677008,656775,641933,54.06,,,,,,,,47,5,Split-Finger,3,1,3,1,1,3,3,1,Standard,Standard,211.0,0.0,0.0,77.8,8.2,,0.0,88.0,2,2,0.852,0.852,35,29,36,30,3,2,6.0,1.0,5.0,1.0,1.89,0.97,-0.97,42.3,14.257102304478694,-3.5943183395408553,32.59406493700218,48.19910307710148,35.57896098159681
